bb,tag,ptb,sim,deg,ood,valid_seeds,num_seeds,complete,has_nan,has_traceback,mean,std,trim_mean_without_min,trim_std_without_min,reported_mean_without_min,reported_std_without_min,pollution_added_edges,pollution_deleted_edges,pollution_clean_edges,pollution_attack_edges,filter_module_f1,filter_module_auc,filter_module_ap,gppt_filter_f1,gppt_filter_auc,gppt_filter_ap,tau_tune_f1,tau_tune_auc,tau_tune_ap,out_detect_pt_edges_f1,out_detect_pt_edges_auc,out_detect_pt_edges_ap,sim_pt_node_f1,sim_pt_edge_f1,sim_pt_edge_auc,degree_pt_node_f1,degree_pt_edge_f1,degree_pt_edge_auc,out_detect_pt_node_f1,out_detect_pt_edge_f1,out_detect_pt_edge_auc,seed1,seed2,seed3,seed4,seed5,file
peak,all3_degscan,0.05,0.3,1,0.5,5,5,True,False,False,0.2123,0.0268,0.2201,0.0243,0.2201,0.0243,312.0000,19.0000,5278.0000,5571.0000,0.1078,0.8612,0.2613,,,,0.1477,0.7175,0.1632,0.1078,0.8612,0.2613,0.1953,0.1433,0.6450,0.0000,0.0000,0.5000,0.1597,0.1061,0.5001,0.2438,0.1811,0.1815,0.2176,0.2375,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg1_ood0.5_ptb0.05.log
peak,all3_degscan,0.05,0.3,2,0.5,5,5,True,False,False,0.1856,0.0173,0.1903,0.0162,0.1903,0.0162,312.0000,19.0000,5278.0000,5571.0000,0.1078,0.8612,0.2613,,,,0.1465,0.6584,0.1269,0.1078,0.8612,0.2613,0.1953,0.1433,0.6450,0.0000,0.0000,0.4679,0.1597,0.1061,0.5001,0.1927,0.1669,0.2151,0.1823,0.1711,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg2_ood0.5_ptb0.05.log
peak,all3_degscan,0.05,0.3,3,0.5,5,5,True,False,False,0.2140,0.0415,0.2271,0.0361,0.2271,0.0361,312.0000,19.0000,5278.0000,5571.0000,0.1078,0.8612,0.2613,,,,0.1358,0.7056,0.1341,0.1078,0.8612,0.2613,0.1953,0.1433,0.6450,0.1276,0.0908,0.4995,0.1597,0.1061,0.5001,0.2184,0.1715,0.2600,0.1620,0.2583,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg3_ood0.5_ptb0.05.log
peak,all3_degscan,0.05,0.3,5,0.5,5,5,True,False,False,0.1811,0.0215,0.1886,0.0173,0.1886,0.0173,312.0000,19.0000,5278.0000,5571.0000,0.1078,0.8612,0.2613,,,,0.1213,0.6672,0.0976,0.1078,0.8612,0.2613,0.1953,0.1433,0.6450,0.1579,0.1106,0.5247,0.1597,0.1061,0.5001,0.1678,0.2006,0.2101,0.1761,0.1512,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg5_ood0.5_ptb0.05.log
peak,deg_ood_degscan,0.05,-1.0,1,0.5,5,5,True,False,False,0.2800,0.0304,0.2893,0.0268,0.2893,0.0268,312.0000,19.0000,5278.0000,5571.0000,0.1078,0.8612,0.2613,,,,0.1212,0.7736,0.2457,0.1078,0.8612,0.2613,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.1597,0.1061,0.5001,0.2874,0.3264,0.2508,0.2425,0.2928,logs/combo_filters_midmetrics_deg_sweep/peak_deg_ood_degscan_sim-1.0_deg1_ood0.5_ptb0.05.log
peak,deg_ood_degscan,0.05,-1.0,2,0.5,5,5,True,False,False,0.2161,0.0310,0.2297,0.0168,0.2297,0.0168,312.0000,19.0000,5278.0000,5571.0000,0.1078,0.8612,0.2613,,,,0.1326,0.6997,0.1764,0.1078,0.8612,0.2613,0.0000,0.0000,0.5000,0.0000,0.0000,0.4679,0.1597,0.1061,0.5001,0.2463,0.2018,0.2326,0.1620,0.2380,logs/combo_filters_midmetrics_deg_sweep/peak_deg_ood_degscan_sim-1.0_deg2_ood0.5_ptb0.05.log
peak,deg_ood_degscan,0.05,-1.0,3,0.5,5,5,True,False,False,0.2728,0.0418,0.2908,0.0236,0.2908,0.0236,312.0000,19.0000,5278.0000,5571.0000,0.1078,0.8612,0.2613,,,,0.1109,0.7574,0.2078,0.1078,0.8612,0.2613,0.0000,0.0000,0.5000,0.1276,0.0908,0.4995,0.1597,0.1061,0.5001,0.2006,0.2770,0.2712,0.2841,0.3310,logs/combo_filters_midmetrics_deg_sweep/peak_deg_ood_degscan_sim-1.0_deg3_ood0.5_ptb0.05.log
peak,deg_ood_degscan,0.05,-1.0,5,0.5,5,5,True,False,False,0.2866,0.0298,0.2962,0.0255,0.2962,0.0255,312.0000,19.0000,5278.0000,5571.0000,0.1078,0.8612,0.2613,,,,0.0829,0.6948,0.1139,0.1078,0.8612,0.2613,0.0000,0.0000,0.5000,0.1579,0.1106,0.5247,0.1597,0.1061,0.5001,0.2483,0.3343,0.2641,0.2857,0.3007,logs/combo_filters_midmetrics_deg_sweep/peak_deg_ood_degscan_sim-1.0_deg5_ood0.5_ptb0.05.log
peak,sim_deg_degscan,0.05,0.3,1,-1.0,5,5,True,False,False,0.1610,0.0256,0.1684,0.0234,0.1684,0.0234,312.0000,19.0000,5278.0000,5571.0000,0.1078,0.8612,0.2613,,,,0.1176,0.7395,0.1865,0.0000,0.8612,0.2613,0.1953,0.1433,0.6450,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.1316,0.2022,0.1524,0.1416,0.1773,logs/combo_filters_midmetrics_deg_sweep/peak_sim_deg_degscan_sim0.3_deg1_ood-1.0_ptb0.05.log
peak,sim_deg_degscan,0.05,0.3,2,-1.0,5,5,True,False,False,0.1553,0.0105,0.1581,0.0100,0.1581,0.0100,312.0000,19.0000,5278.0000,5571.0000,0.1078,0.8612,0.2613,,,,0.1200,0.6450,0.1003,0.0000,0.8612,0.2613,0.1953,0.1433,0.6450,0.0000,0.0000,0.4679,0.0000,0.0000,0.5000,0.1441,0.1557,0.1744,0.1474,0.1549,logs/combo_filters_midmetrics_deg_sweep/peak_sim_deg_degscan_sim0.3_deg2_ood-1.0_ptb0.05.log
peak,sim_deg_degscan,0.05,0.3,3,-1.0,5,5,True,False,False,0.1748,0.0331,0.1825,0.0328,0.1825,0.0328,312.0000,19.0000,5278.0000,5571.0000,0.1078,0.8612,0.2613,,,,0.1249,0.6895,0.1059,0.0000,0.8612,0.2613,0.1953,0.1433,0.6450,0.1276,0.0908,0.4995,0.0000,0.0000,0.5000,0.1441,0.1765,0.1620,0.1541,0.2375,logs/combo_filters_midmetrics_deg_sweep/peak_sim_deg_degscan_sim0.3_deg3_ood-1.0_ptb0.05.log
peak,sim_deg_degscan,0.05,0.3,5,-1.0,5,5,True,False,False,0.1731,0.0351,0.1838,0.0311,0.1838,0.0311,312.0000,19.0000,5278.0000,5571.0000,0.1078,0.8612,0.2613,,,,0.0832,0.6640,0.1009,0.0000,0.8612,0.2613,0.1953,0.1433,0.6450,0.1579,0.1106,0.5247,0.0000,0.0000,0.5000,0.1686,0.2056,0.1408,0.1304,0.2201,logs/combo_filters_midmetrics_deg_sweep/peak_sim_deg_degscan_sim0.3_deg5_ood-1.0_ptb0.05.log
peak,all3_degscan,0.1,0.3,1,0.5,5,5,True,False,False,0.1457,0.0273,0.1541,0.0241,0.1541,0.0241,610.0000,53.0000,5278.0000,5835.0000,0.1922,0.8623,0.3969,,,,0.1195,0.6777,0.2061,0.1922,0.8623,0.3969,0.2586,0.2437,0.6371,0.0000,0.0000,0.5000,0.2817,0.1893,0.5000,0.1121,0.1188,0.1715,0.1806,0.1453,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg1_ood0.5_ptb0.1.log
peak,all3_degscan,0.1,0.3,2,0.5,5,5,True,False,False,0.1472,0.0313,0.1611,0.0158,0.1611,0.0158,610.0000,53.0000,5278.0000,5835.0000,0.1922,0.8623,0.3969,,,,0.1111,0.6574,0.1882,0.1922,0.8623,0.3969,0.2586,0.2437,0.6371,0.0000,0.0000,0.4760,0.2817,0.1893,0.5000,0.1699,0.0914,0.1566,0.1802,0.1379,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg2_ood0.5_ptb0.1.log
peak,all3_degscan,0.1,0.3,3,0.5,5,5,True,False,False,0.1056,0.0159,0.1110,0.0132,0.1110,0.0132,610.0000,53.0000,5278.0000,5835.0000,0.1922,0.8623,0.3969,,,,0.1307,0.6981,0.1954,0.1922,0.8623,0.3969,0.2586,0.2437,0.6371,0.2474,0.1688,0.5219,0.2817,0.1893,0.5000,0.1200,0.1130,0.1221,0.0889,0.0843,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg3_ood0.5_ptb0.1.log
peak,all3_degscan,0.1,0.3,5,0.5,5,5,True,False,False,0.1470,0.0165,0.1522,0.0143,0.1522,0.0143,610.0000,53.0000,5278.0000,5835.0000,0.1922,0.8623,0.3969,,,,0.1303,0.6593,0.1674,0.1922,0.8623,0.3969,0.2586,0.2437,0.6371,0.2851,0.1793,0.4943,0.2817,0.1893,0.5000,0.1354,0.1262,0.1545,0.1740,0.1449,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg5_ood0.5_ptb0.1.log
peak,deg_ood_degscan,0.1,-1.0,1,0.5,5,5,True,False,False,0.1688,0.0319,0.1841,0.0101,0.1841,0.0101,610.0000,53.0000,5278.0000,5835.0000,0.1922,0.8623,0.3969,,,,0.1166,0.6893,0.2453,0.1922,0.8623,0.3969,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.2817,0.1893,0.5000,0.1674,0.1076,0.1848,0.1919,0.1923,logs/combo_filters_midmetrics_deg_sweep/peak_deg_ood_degscan_sim-1.0_deg1_ood0.5_ptb0.1.log
peak,deg_ood_degscan,0.1,-1.0,2,0.5,5,5,True,False,False,0.1780,0.0281,0.1859,0.0259,0.1859,0.0259,610.0000,53.0000,5278.0000,5835.0000,0.1922,0.8623,0.3969,,,,0.1289,0.6480,0.2218,0.1922,0.8623,0.3969,0.0000,0.0000,0.5000,0.0000,0.0000,0.4760,0.2817,0.1893,0.5000,0.1752,0.1462,0.1607,0.1786,0.2292,logs/combo_filters_midmetrics_deg_sweep/peak_deg_ood_degscan_sim-1.0_deg2_ood0.5_ptb0.1.log
peak,deg_ood_degscan,0.1,-1.0,3,0.5,5,5,True,False,False,0.1365,0.0208,0.1452,0.0127,0.1452,0.0127,610.0000,53.0000,5278.0000,5835.0000,0.1922,0.8623,0.3969,,,,0.1404,0.7057,0.2240,0.1922,0.8623,0.3969,0.0000,0.0000,0.5000,0.2474,0.1688,0.5219,0.2817,0.1893,0.5000,0.1017,0.1242,0.1507,0.1478,0.1582,logs/combo_filters_midmetrics_deg_sweep/peak_deg_ood_degscan_sim-1.0_deg3_ood0.5_ptb0.1.log
peak,deg_ood_degscan,0.1,-1.0,5,0.5,5,5,True,False,False,0.1321,0.0112,0.1366,0.0073,0.1366,0.0073,610.0000,53.0000,5278.0000,5835.0000,0.1922,0.8623,0.3969,,,,0.1461,0.6902,0.1852,0.1922,0.8623,0.3969,0.0000,0.0000,0.5000,0.2851,0.1793,0.4943,0.2817,0.1893,0.5000,0.1292,0.1487,0.1354,0.1138,0.1333,logs/combo_filters_midmetrics_deg_sweep/peak_deg_ood_degscan_sim-1.0_deg5_ood0.5_ptb0.1.log
peak,sim_deg_degscan,0.1,0.3,1,-1.0,5,5,True,False,False,0.1539,0.0232,0.1622,0.0182,0.1622,0.0182,610.0000,53.0000,5278.0000,5835.0000,0.1922,0.8623,0.3969,,,,0.1176,0.6763,0.1830,0.0000,0.8623,0.3969,0.2586,0.2437,0.6371,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.1707,0.1782,0.1208,0.1686,0.1312,logs/combo_filters_midmetrics_deg_sweep/peak_sim_deg_degscan_sim0.3_deg1_ood-1.0_ptb0.1.log
peak,sim_deg_degscan,0.1,0.3,2,-1.0,5,5,True,False,False,0.1433,0.0214,0.1488,0.0205,0.1488,0.0205,610.0000,53.0000,5278.0000,5835.0000,0.1922,0.8623,0.3969,,,,0.1058,0.6476,0.1756,0.0000,0.8623,0.3969,0.2586,0.2437,0.6371,0.0000,0.0000,0.4760,0.0000,0.0000,0.5000,0.1308,0.1213,0.1578,0.1782,0.1283,logs/combo_filters_midmetrics_deg_sweep/peak_sim_deg_degscan_sim0.3_deg2_ood-1.0_ptb0.1.log
peak,sim_deg_degscan,0.1,0.3,3,-1.0,5,5,True,False,False,0.1264,0.0178,0.1305,0.0176,0.1305,0.0176,610.0000,53.0000,5278.0000,5835.0000,0.1922,0.8623,0.3969,,,,0.1693,0.6743,0.1667,0.0000,0.8623,0.3969,0.2586,0.2437,0.6371,0.2474,0.1688,0.5219,0.0000,0.0000,0.5000,0.1100,0.1267,0.1603,0.1167,0.1184,logs/combo_filters_midmetrics_deg_sweep/peak_sim_deg_degscan_sim0.3_deg3_ood-1.0_ptb0.1.log
peak,sim_deg_degscan,0.1,0.3,5,-1.0,5,5,True,False,False,0.1228,0.0112,0.1259,0.0103,0.1259,0.0103,610.0000,53.0000,5278.0000,5835.0000,0.1922,0.8623,0.3969,,,,0.1374,0.6450,0.1551,0.0000,0.8623,0.3969,0.2586,0.2437,0.6371,0.2851,0.1793,0.4943,0.0000,0.0000,0.5000,0.1213,0.1188,0.1200,0.1437,0.1100,logs/combo_filters_midmetrics_deg_sweep/peak_sim_deg_degscan_sim0.3_deg5_ood-1.0_ptb0.1.log
peak,all3_degscan,0.15,0.3,1,0.5,5,5,True,False,False,0.1091,0.0192,0.1164,0.0138,0.1164,0.0138,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.1072,0.6327,0.2244,0.2639,0.8478,0.4791,0.3115,0.3247,0.6324,0.0000,0.0000,0.5000,0.3761,0.2610,0.5000,0.0797,0.1300,0.1196,0.0934,0.1225,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg1_ood0.5_ptb0.15.log
peak,all3_degscan,0.15,0.3,2,0.5,5,5,True,False,False,0.1170,0.0248,0.1222,0.0252,0.1222,0.0252,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.1007,0.6339,0.2208,0.2639,0.8478,0.4791,0.3115,0.3247,0.6324,0.0000,0.0000,0.4836,0.3761,0.2610,0.5000,0.0980,0.0963,0.1528,0.0968,0.1412,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg2_ood0.5_ptb0.15.log
peak,all3_degscan,0.15,0.3,3,0.5,5,5,True,False,False,0.1264,0.0171,0.1326,0.0132,0.1326,0.0132,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.0905,0.6646,0.2347,0.2639,0.8478,0.4791,0.3115,0.3247,0.6324,0.3056,0.1975,0.5147,0.3761,0.2610,0.5000,0.1017,0.1221,0.1412,0.1175,0.1495,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg3_ood0.5_ptb0.15.log
peak,all3_degscan,0.15,0.3,5,0.5,5,5,True,False,False,0.1092,0.0228,0.1162,0.0202,0.1162,0.0202,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.1018,0.6324,0.2132,0.2639,0.8478,0.4791,0.3115,0.3247,0.6324,0.3773,0.2319,0.4764,0.3761,0.2610,0.5000,0.0814,0.1412,0.1059,0.1287,0.0889,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg5_ood0.5_ptb0.15.log
peak,deg_ood_degscan,0.15,-1.0,1,0.5,5,5,True,False,False,0.1416,0.0105,0.1442,0.0102,0.1442,0.0102,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.0714,0.6835,0.2962,0.2639,0.8478,0.4791,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.3761,0.2610,0.5000,0.1312,0.1599,0.1329,0.1462,0.1379,logs/combo_filters_midmetrics_deg_sweep/peak_deg_ood_degscan_sim-1.0_deg1_ood0.5_ptb0.15.log
peak,deg_ood_degscan,0.15,-1.0,2,0.5,5,5,True,False,False,0.1287,0.0141,0.1344,0.0089,0.1344,0.0089,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.0660,0.6863,0.3014,0.2639,0.8478,0.4791,0.0000,0.0000,0.5000,0.0000,0.0000,0.4836,0.3761,0.2610,0.5000,0.1238,0.1433,0.1275,0.1055,0.1433,logs/combo_filters_midmetrics_deg_sweep/peak_deg_ood_degscan_sim-1.0_deg2_ood0.5_ptb0.15.log
peak,deg_ood_degscan,0.15,-1.0,3,0.5,5,5,True,False,False,0.0973,0.0137,0.1013,0.0125,0.1013,0.0125,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.0970,0.6690,0.2388,0.2639,0.8478,0.4791,0.0000,0.0000,0.5000,0.3056,0.1975,0.5147,0.3761,0.2610,0.5000,0.0826,0.1109,0.0814,0.1142,0.0976,logs/combo_filters_midmetrics_deg_sweep/peak_deg_ood_degscan_sim-1.0_deg3_ood0.5_ptb0.15.log
peak,deg_ood_degscan,0.15,-1.0,5,0.5,5,5,True,False,False,0.1020,0.0122,0.1075,0.0060,0.1075,0.0060,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.0982,0.6554,0.2278,0.2639,0.8478,0.4791,0.0000,0.0000,0.5000,0.3773,0.2319,0.4764,0.3761,0.2610,0.5000,0.0801,0.0984,0.1084,0.1154,0.1076,logs/combo_filters_midmetrics_deg_sweep/peak_deg_ood_degscan_sim-1.0_deg5_ood0.5_ptb0.15.log
peak,sim_deg_degscan,0.15,0.3,1,-1.0,5,5,True,False,False,0.1352,0.0078,0.1379,0.0064,0.1379,0.0064,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.1427,0.6509,0.2537,0.0000,0.8478,0.4791,0.3115,0.3247,0.6324,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.1354,0.1246,0.1296,0.1395,0.1470,logs/combo_filters_midmetrics_deg_sweep/peak_sim_deg_degscan_sim0.3_deg1_ood-1.0_ptb0.15.log
peak,sim_deg_degscan,0.15,0.3,2,-1.0,4,5,True,True,False,0.1280,0.0163,0.1333,0.0155,NaN,NaN,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.1114,0.6433,0.2323,0.0000,0.8478,0.4791,0.3115,0.3247,0.6324,0.0000,0.0000,0.4836,0.0000,0.0000,0.5000,0.1258,NaN,0.1192,0.1121,0.1549,logs/combo_filters_midmetrics_deg_sweep/peak_sim_deg_degscan_sim0.3_deg2_ood-1.0_ptb0.15.log
peak,sim_deg_degscan,0.15,0.3,3,-1.0,5,5,True,False,False,0.1133,0.0026,0.1144,0.0016,0.1144,0.0016,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.1463,0.6659,0.2248,0.0000,0.8478,0.4791,0.3115,0.3247,0.6324,0.3056,0.1975,0.5147,0.0000,0.0000,0.5000,0.1088,0.1159,0.1121,0.1159,0.1138,logs/combo_filters_midmetrics_deg_sweep/peak_sim_deg_degscan_sim0.3_deg3_ood-1.0_ptb0.15.log
peak,sim_deg_degscan,0.15,0.3,5,-1.0,5,5,True,False,False,0.1252,0.0126,0.1290,0.0111,0.1290,0.0111,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.1138,0.6033,0.1908,0.0000,0.8478,0.4791,0.3115,0.3247,0.6324,0.3773,0.2319,0.4764,0.0000,0.0000,0.5000,0.1134,0.1096,0.1258,0.1333,0.1437,logs/combo_filters_midmetrics_deg_sweep/peak_sim_deg_degscan_sim0.3_deg5_ood-1.0_ptb0.15.log
peak,all3_degscan,0.2,0.3,1,0.5,5,5,True,False,False,0.1074,0.0225,0.1145,0.0194,0.1145,0.0194,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.0449,0.6621,0.3227,0.3230,0.8410,0.5361,0.3335,0.3891,0.6300,0.0000,0.0000,0.5000,0.4571,0.3203,0.5000,0.1208,0.1304,0.0789,0.0814,0.1254,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg1_ood0.5_ptb0.2.log
peak,all3_degscan,0.2,0.3,2,0.5,5,5,True,False,False,0.1063,0.0152,0.1124,0.0101,0.1124,0.0101,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.0715,0.6534,0.3167,0.3230,0.8410,0.5361,0.3335,0.3891,0.6300,0.0000,0.0000,0.4896,0.4571,0.3203,0.5000,0.1055,0.1217,0.0997,0.0818,0.1229,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg2_ood0.5_ptb0.2.log
peak,all3_degscan,0.2,0.3,3,0.5,5,5,True,False,False,0.1070,0.0053,0.1086,0.0048,0.1086,0.0048,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.0591,0.6581,0.3003,0.3230,0.8410,0.5361,0.3335,0.3891,0.6300,0.3388,0.2112,0.5116,0.4571,0.3203,0.5000,0.1051,0.1163,0.1088,0.1005,0.1042,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg3_ood0.5_ptb0.2.log
peak,all3_degscan,0.2,0.3,5,0.5,5,5,True,False,False,0.1022,0.0159,0.1066,0.0147,0.1066,0.0147,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.1023,0.6127,0.2554,0.3230,0.8410,0.5361,0.3335,0.3891,0.6300,0.4512,0.2688,0.4603,0.4571,0.3203,0.5000,0.1022,0.1271,0.0864,0.1109,0.0843,logs/combo_filters_midmetrics_deg_sweep/peak_all3_degscan_sim0.3_deg5_ood0.5_ptb0.2.log
peak,deg_ood_degscan,0.2,-1.0,1,0.5,5,5,True,False,False,0.1061,0.0164,0.1113,0.0143,0.1113,0.0143,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.0401,0.6804,0.3392,0.3230,0.8410,0.5361,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.4571,0.3203,0.5000,0.0855,0.0943,0.1312,0.1179,0.1017,logs/combo_filters_midmetrics_deg_sweep/peak_deg_ood_degscan_sim-1.0_deg1_ood0.5_ptb0.2.log
