run_key,status,aug1,aug2,aug_ratio,pretrain_lr,pretrain_seed,source_dataset,target_dataset,source_original_dim,target_original_dim,svd_dim,feature_alignment,source_svd_sha256,encoder_dimensions,target_nodes,target_edges,shot,split,train_n,val_n,test_n,val_accuracy,test_accuracy,checkpoint_sha256,checkpoint,log_path,recorded_utc,error
a1=dropN|a2=dropN|r=0.1|s=1,ok,dropN,dropN,0.1,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.535849,0.531561,25bfafe8bcfd4495df6a49542b7e64c2b1897468bcfdcb6cf71cddc7c53a84d4,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_dropN.lr_0.001.ratio_0.1.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_dropN__r_0.1__s_1.attempt_20260804T144114Z_1343893.log,2026-08-04T14:41:50+00:00,
a1=dropN|a2=permE|r=0.1|s=1,ok,dropN,permE,0.1,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.471698,0.518688,00c94371b60d40fd89f57291ec622503651523788f58efb93a95bd56d0271965,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_permE.lr_0.001.ratio_0.1.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_permE__r_0.1__s_1.attempt_20260804T144153Z_1343893.log,2026-08-04T14:42:30+00:00,
a1=dropN|a2=maskN|r=0.1|s=1,ok,dropN,maskN,0.1,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.532075,0.547342,d650ba2d133f1858fe63aa57cf6d3e45fafe645968787e22d4dc7c7b5e32e549,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_maskN.lr_0.001.ratio_0.1.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_maskN__r_0.1__s_1.attempt_20260804T144233Z_1343893.log,2026-08-04T14:43:10+00:00,
a1=permE|a2=dropN|r=0.1|s=1,ok,permE,dropN,0.1,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.486792,0.485465,108e065970f6e792ae13f85fe111f7ee0ca5729148d3e56b174d4491c19dfa94,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_dropN.lr_0.001.ratio_0.1.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_dropN__r_0.1__s_1.attempt_20260804T144313Z_1343893.log,2026-08-04T14:43:51+00:00,
a1=permE|a2=permE|r=0.1|s=1,ok,permE,permE,0.1,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.505660,0.508721,b9cf024cb0c188ba851e0d5986d1e9a7d7533b9073d96fa6f90562b03a51babe,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_permE.lr_0.001.ratio_0.1.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_permE__r_0.1__s_1.attempt_20260804T144353Z_1343893.log,2026-08-04T14:44:31+00:00,
a1=permE|a2=maskN|r=0.1|s=1,ok,permE,maskN,0.1,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.449057,0.503738,9f7524d1b39bd960eb31113c7ea8eddbea6013130bcfede7736d9fa83b1e3640,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_maskN.lr_0.001.ratio_0.1.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_maskN__r_0.1__s_1.attempt_20260804T144434Z_1343893.log,2026-08-04T14:45:11+00:00,
a1=maskN|a2=dropN|r=0.1|s=1,ok,maskN,dropN,0.1,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.509434,0.529900,1e001ab696f33844aa33eeea1aa8fdb518738dfc1b49fb060f79f4d7dd09721f,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_dropN.lr_0.001.ratio_0.1.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_dropN__r_0.1__s_1.attempt_20260804T144514Z_1343893.log,2026-08-04T14:45:51+00:00,
a1=maskN|a2=permE|r=0.1|s=1,ok,maskN,permE,0.1,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.445283,0.485050,7219b94fdcd7e7c31a5f7a8e58a04685c03a8c30a41d0ff1185b24b299636b66,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_permE.lr_0.001.ratio_0.1.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_permE__r_0.1__s_1.attempt_20260804T144554Z_1343893.log,2026-08-04T14:46:32+00:00,
a1=maskN|a2=maskN|r=0.1|s=1,ok,maskN,maskN,0.1,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.520755,0.536130,22d39ddf2e48a205c3c489a9fd4eedce4fd1c26dba59a145ba96a97e88f6c555,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_maskN.lr_0.001.ratio_0.1.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_maskN__r_0.1__s_1.attempt_20260804T144634Z_1343893.log,2026-08-04T14:47:12+00:00,
a1=dropN|a2=dropN|r=0.2|s=1,ok,dropN,dropN,0.2,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.532075,0.565615,4bec0fb2f8f07da6845f68406d011958c689ffccd7ac3085df10fb4f07d84cbc,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_dropN.lr_0.001.ratio_0.2.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_dropN__r_0.2__s_1.attempt_20260804T144714Z_1343893.log,2026-08-04T14:47:52+00:00,
a1=dropN|a2=permE|r=0.2|s=1,ok,dropN,permE,0.2,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.433962,0.453904,1970e14777e2cdb640a183a4645d6ebac54b30e49bbc78ac4030a269a276803f,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_permE.lr_0.001.ratio_0.2.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_permE__r_0.2__s_1.attempt_20260804T144755Z_1343893.log,2026-08-04T14:48:32+00:00,
a1=dropN|a2=maskN|r=0.2|s=1,ok,dropN,maskN,0.2,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.475472,0.539867,f125192f953386b0d9e2f52d0917928cb8267250aa6c22cca399b5133aef6840,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_maskN.lr_0.001.ratio_0.2.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_maskN__r_0.2__s_1.attempt_20260804T144835Z_1343893.log,2026-08-04T14:49:13+00:00,
a1=permE|a2=dropN|r=0.2|s=1,ok,permE,dropN,0.2,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.479245,0.484219,c180ac572ded82dd2d0f96478d65b09da44bf9b30a7e36ef8b7d82d87dbc7e2b,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_dropN.lr_0.001.ratio_0.2.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_dropN__r_0.2__s_1.attempt_20260804T144915Z_1343893.log,2026-08-04T14:49:53+00:00,
a1=permE|a2=permE|r=0.2|s=1,ok,permE,permE,0.2,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.528302,0.529070,222bab03f02c7ef45f502fa51dbd3f836347477496a1864ea847ca3cf993d7b5,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_permE.lr_0.001.ratio_0.2.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_permE__r_0.2__s_1.attempt_20260804T144956Z_1343893.log,2026-08-04T14:50:33+00:00,
a1=permE|a2=maskN|r=0.2|s=1,ok,permE,maskN,0.2,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.471698,0.453904,f6416ae91f02e64f9132cc3059bc98455a579b451f5fdfd7403f0c7101618c9c,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_maskN.lr_0.001.ratio_0.2.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_maskN__r_0.2__s_1.attempt_20260804T145035Z_1343893.log,2026-08-04T14:51:12+00:00,
a1=maskN|a2=dropN|r=0.2|s=1,ok,maskN,dropN,0.2,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.516981,0.559801,a0e2ad626e53016ab73da1db02480da203a13b87e3a30e32a6d9f1214c08a51b,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_dropN.lr_0.001.ratio_0.2.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_dropN__r_0.2__s_1.attempt_20260804T145115Z_1343893.log,2026-08-04T14:51:52+00:00,
a1=maskN|a2=permE|r=0.2|s=1,ok,maskN,permE,0.2,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.433962,0.455565,bafe350e76be355238ef984860dbe8caaded2e10ccb4957fe7b9747d58bc9d9c,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_permE.lr_0.001.ratio_0.2.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_permE__r_0.2__s_1.attempt_20260804T145155Z_1343893.log,2026-08-04T14:52:32+00:00,
a1=maskN|a2=maskN|r=0.2|s=1,ok,maskN,maskN,0.2,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.475472,0.526578,e39ccd21eb9e6bdd76b374a4c034576b85c4a1f658a2a35e5b3ef21440df468e,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_maskN.lr_0.001.ratio_0.2.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_maskN__r_0.2__s_1.attempt_20260804T145235Z_1343893.log,2026-08-04T14:53:12+00:00,
a1=dropN|a2=dropN|r=0.3|s=1,ok,dropN,dropN,0.3,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.490566,0.509967,4670da5a1f711da9c9833b52929db626a7ea08751de2372fd615deaa3acfcd04,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_dropN.lr_0.001.ratio_0.3.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_dropN__r_0.3__s_1.attempt_20260804T145315Z_1343893.log,2026-08-04T14:53:52+00:00,
a1=dropN|a2=permE|r=0.3|s=1,ok,dropN,permE,0.3,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.456604,0.468439,62ca879943b6574d97baafd79eea714954d2f36b35cffbcc011a8f6faa1e11fd,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_permE.lr_0.001.ratio_0.3.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_permE__r_0.3__s_1.attempt_20260804T145355Z_1343893.log,2026-08-04T14:54:33+00:00,
a1=dropN|a2=maskN|r=0.3|s=1,ok,dropN,maskN,0.3,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.509434,0.508306,dd538f54acacdfd6218f972618160aef92044550a187dfb14a53c9755d09823d,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_maskN.lr_0.001.ratio_0.3.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_maskN__r_0.3__s_1.attempt_20260804T145435Z_1343893.log,2026-08-04T14:55:13+00:00,
a1=permE|a2=dropN|r=0.3|s=1,ok,permE,dropN,0.3,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.437736,0.465532,cea9e2933e94bcfb5dc197f76052d24cdf85374f0a3dc9a62cf609626c0c760a,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_dropN.lr_0.001.ratio_0.3.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_dropN__r_0.3__s_1.attempt_20260804T145515Z_1343893.log,2026-08-04T14:55:53+00:00,
a1=permE|a2=permE|r=0.3|s=1,ok,permE,permE,0.3,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.445283,0.476329,28a52a116244ee5e7896cca4886dc2d348afcc649ac6b08541948a16a743efda,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_permE.lr_0.001.ratio_0.3.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_permE__r_0.3__s_1.attempt_20260804T145556Z_1343893.log,2026-08-04T14:56:33+00:00,
a1=permE|a2=maskN|r=0.3|s=1,ok,permE,maskN,0.3,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.422642,0.440199,78cbe650bd87c251a30f196efd843576003a1d2273e1ea88d9fa8e24aed3fdd4,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_maskN.lr_0.001.ratio_0.3.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_maskN__r_0.3__s_1.attempt_20260804T145636Z_1343893.log,2026-08-04T14:57:13+00:00,
a1=maskN|a2=dropN|r=0.3|s=1,ok,maskN,dropN,0.3,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.456604,0.498339,777d3206511f1a209edc918ce25f8ec7c8872e7e400ed93b8128bd2f0202042b,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_dropN.lr_0.001.ratio_0.3.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_dropN__r_0.3__s_1.attempt_20260804T145716Z_1343893.log,2026-08-04T14:57:53+00:00,
a1=maskN|a2=permE|r=0.3|s=1,ok,maskN,permE,0.3,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.422642,0.468023,075d2277669d26895383b6c8411d6ac8e33be8a508392778f25b92911ce4f3ae,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_permE.lr_0.001.ratio_0.3.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_permE__r_0.3__s_1.attempt_20260804T145756Z_1343893.log,2026-08-04T14:58:33+00:00,
a1=maskN|a2=maskN|r=0.3|s=1,ok,maskN,maskN,0.3,0.001,1,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.445283,0.519934,318078134637ee9c0f4478f24acec36c3f97abb637f7b4e2c97859c1c0d7c567,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_maskN.lr_0.001.ratio_0.3.seed_1.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_maskN__r_0.3__s_1.attempt_20260804T145836Z_1343893.log,2026-08-04T14:59:13+00:00,
a1=dropN|a2=dropN|r=0.1|s=2,ok,dropN,dropN,0.1,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.377358,0.411130,d2fb39eae6946d3ab0cd5b6f48c3ec491bf15f790cc364af4905c9a1999d3ac8,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_dropN.lr_0.001.ratio_0.1.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_dropN__r_0.1__s_2.attempt_20260804T145916Z_1343893.log,2026-08-04T14:59:54+00:00,
a1=dropN|a2=permE|r=0.1|s=2,ok,dropN,permE,0.1,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.358491,0.412791,f9d1a34447a8ceeaef0d786d4c4edaf9385a282c3827b61b4b41347bcfe0d426,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_permE.lr_0.001.ratio_0.1.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_permE__r_0.1__s_2.attempt_20260804T145956Z_1343893.log,2026-08-04T15:00:34+00:00,
a1=dropN|a2=maskN|r=0.1|s=2,ok,dropN,maskN,0.1,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.384906,0.467608,7cb0df752c52fcad4b3ad105b6cca761659773e3d5a7c9d81c93a34b13191b1d,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_maskN.lr_0.001.ratio_0.1.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_maskN__r_0.1__s_2.attempt_20260804T150037Z_1343893.log,2026-08-04T15:01:14+00:00,
a1=permE|a2=dropN|r=0.1|s=2,ok,permE,dropN,0.1,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.388679,0.409468,f9192876b2ce5795cf8b6a23842ba1af13dc4cbd026b6757a860ccc66bd27d00,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_dropN.lr_0.001.ratio_0.1.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_dropN__r_0.1__s_2.attempt_20260804T150117Z_1343893.log,2026-08-04T15:01:55+00:00,
a1=permE|a2=permE|r=0.1|s=2,ok,permE,permE,0.1,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.415094,0.453488,0a0af1a338613bb1094d257a4593b94df2783780648c5be320ff62fd4204a7e9,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_permE.lr_0.001.ratio_0.1.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_permE__r_0.1__s_2.attempt_20260804T150157Z_1343893.log,2026-08-04T15:02:34+00:00,
a1=permE|a2=maskN|r=0.1|s=2,ok,permE,maskN,0.1,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.320755,0.347591,afdc301ff071644c617f5a568ef6c417160415148ca35c174c2cabeca5dd376d,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_maskN.lr_0.001.ratio_0.1.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_maskN__r_0.1__s_2.attempt_20260804T150237Z_1343893.log,2026-08-04T15:03:14+00:00,
